placa,hora_ingreso,hora_salida,peso_deposito,razon_social,municipio,tipo_residuo,tiempo_operacion_min
ODT904,2022-04-22 15:31:03,2022-04-22 15:56:18,5370,AGUAS DE HELICONIA S.A  E S P,Heliconia,RESIDUOS RESIDENCIALES,25.25
ODT904,2022-04-26 13:50:13,2022-04-26 14:37:25,5470,AGUAS DE HELICONIA S.A  E S P,Heliconia,RESIDUOS RESIDENCIALES,47.2
ODT904,2022-04-30 10:22:08,2022-04-30 10:49:18,5730,AGUAS DE HELICONIA S.A  E S P,Heliconia,RESIDUOS RESIDENCIALES,27.166666666666668
ODT904,2022-05-04 10:54:31,2022-05-04 11:23:35,5810,AGUAS DE HELICONIA S.A  E S P,Heliconia,RESIDUOS RESIDENCIALES,29.066666666666666
ODT904,2022-05-09 09:37:05,2022-05-09 10:03:10,4400,AGUAS DE HELICONIA S.A  E S P,Heliconia,RESIDUOS RESIDENCIALES,26.083333333333332
ODT904,2022-05-11 10:20:07,2022-05-11 10:40:54,2470,AGUAS DE HELICONIA S.A  E S P,Heliconia,RESIDUOS RESIDENCIALES,20.783333333333335
ODT904,2022-05-15 08:05:49,2022-05-15 08:32:52,7090,AGUAS DE HELICONIA S.A  E S P,Heliconia,RESIDUOS RESIDENCIALES,27.05
ODT904,2022-05-18 10:14:43,2022-05-18 10:45:16,6100,AGUAS DE HELICONIA S.A  E S P,Heliconia,RESIDUOS RESIDENCIALES,30.55
ODT904,2022-05-20 13:55:56,2022-05-20 14:23:58,4270,AGUAS DE HELICONIA S.A  E S P,Heliconia,RESIDUOS RESIDENCIALES,28.033333333333335
ODT904,2022-05-24 15:31:08,2022-05-24 16:12:04,3310,AGUAS DE HELICONIA S.A  E S P,Heliconia,RESIDUOS RESIDENCIALES,40.93333333333333
ODT904,2022-05-28 11:30:13,2022-05-28 12:06:12,6220,AGUAS DE HELICONIA S.A  E S P,Heliconia,RESIDUOS RESIDENCIALES,35.983333333333334
ODT904,2022-06-01 10:32:34,2022-06-01 11:03:48,6370,AGUAS DE HELICONIA S.A  E S P,Heliconia,RESIDUOS RESIDENCIALES,31.233333333333334
ODT904,2022-06-03 21:33:07,2022-06-03 22:37:33,4870,AGUAS DE HELICONIA S.A  E S P,Heliconia,RESIDUOS RESIDENCIALES,64.43333333333334
ODT904,2022-06-08 10:17:21,2022-06-08 10:54:25,3640,AGUAS DE HELICONIA S.A  E S P,Heliconia,RESIDUOS RESIDENCIALES,37.06666666666667
ODT904,2022-06-10 15:05:19,2022-06-10 15:38:20,7490,AGUAS DE HELICONIA S.A  E S P,Heliconia,RESIDUOS RESIDENCIALES,33.016666666666666
ODT904,2022-06-15 12:31:36,2022-06-15 13:18:06,4560,AGUAS DE HELICONIA S.A  E S P,Heliconia,RESIDUOS RESIDENCIALES,46.5
ODT904,2022-06-17 14:21:34,2022-06-17 14:54:56,4730,AGUAS DE HELICONIA S.A  E S P,Heliconia,RESIDUOS RESIDENCIALES,33.36666666666667
ODT904,2022-06-21 17:03:06,2022-06-21 17:37:19,6780,AGUAS DE HELICONIA S.A  E S P,Heliconia,RESIDUOS RESIDENCIALES,34.21666666666667
ODT904,2022-06-23 12:40:18,2022-06-23 13:16:28,4900,AGUAS DE HELICONIA S.A  E S P,Heliconia,RESIDUOS RESIDENCIALES,36.166666666666664
ODT904,2022-06-28 18:43:17,2022-06-28 19:09:38,6090,AGUAS DE HELICONIA S.A  E S P,Heliconia,RESIDUOS RESIDENCIALES,26.35
ODT904,2022-07-01 14:59:26,2022-07-01 15:23:39,5640,AGUAS DE HELICONIA S.A  E S P,Heliconia,RESIDUOS RESIDENCIALES,24.216666666666665
ODT904,2022-07-05 17:09:44,2022-07-05 17:56:43,6490,AGUAS DE HELICONIA S.A  E S P,Heliconia,RESIDUOS RESIDENCIALES,46.983333333333334
ODT904,2022-07-08 21:23:45,2022-07-08 21:47:39,5410,AGUAS DE HELICONIA S.A  E S P,Heliconia,RESIDUOS RESIDENCIALES,23.9
ODT904,2022-07-12 13:58:51,2022-07-12 14:23:12,2720,AGUAS DE HELICONIA S.A  E S P,Heliconia,RESIDUOS RESIDENCIALES,24.35
ODT904,2022-07-15 13:53:24,2022-07-15 14:18:38,6710,AGUAS DE HELICONIA S.A  E S P,Heliconia,RESIDUOS RESIDENCIALES,25.233333333333334
ODT904,2022-07-19 16:39:51,2022-07-19 17:06:48,6450,AGUAS DE HELICONIA S.A  E S P,Heliconia,RESIDUOS RESIDENCIALES,26.95
ODT904,2022-07-22 15:25:12,2022-07-22 15:57:46,6170,AGUAS DE HELICONIA S.A  E S P,Heliconia,RESIDUOS RESIDENCIALES,32.56666666666667
ODT904,2022-07-27 10:18:09,2022-07-27 10:45:11,3550,AGUAS DE HELICONIA S.A  E S P,Heliconia,RESIDUOS RESIDENCIALES,27.033333333333335
ODT904,2022-07-29 13:06:57,2022-07-29 13:37:19,5580,AGUAS DE HELICONIA S.A  E S P,Heliconia,RESIDUOS RESIDENCIALES,30.366666666666667
ODT904,2022-07-31 14:00:56,2022-07-31 14:29:05,3190,AGUAS DE HELICONIA S.A  E S P,Heliconia,RESIDUOS RESIDENCIALES,28.15
ODT904,2022-08-02 20:45:19,2022-08-02 21:12:22,6390,AGUAS DE HELICONIA S.A  E S P,Heliconia,RESIDUOS RESIDENCIALES,27.05
ODT904,2022-08-05 13:52:01,2022-08-05 14:27:23,5310,AGUAS DE HELICONIA S.A  E S P,Heliconia,RESIDUOS RESIDENCIALES,35.36666666666667
ODT904,2022-08-11 14:51:03,2022-08-11 15:24:54,5710,AGUAS DE HELICONIA S.A  E S P,Heliconia,RESIDUOS RESIDENCIALES,33.85
ODT904,2022-08-13 09:36:34,2022-08-13 09:57:49,5440,AGUAS DE HELICONIA S.A  E S P,Heliconia,RESIDUOS RESIDENCIALES,21.25
ODT904,2022-08-16 17:58:58,2022-08-16 18:45:49,5980,AGUAS DE HELICONIA S.A  E S P,Heliconia,RESIDUOS RESIDENCIALES,46.85
ODT904,2022-08-20 09:11:16,2022-08-20 09:34:13,5470,AGUAS DE HELICONIA S.A  E S P,Heliconia,RESIDUOS RESIDENCIALES,22.95
ODT904,2022-08-25 13:49:16,2022-08-25 14:17:33,6280,AGUAS DE HELICONIA S.A  E S P,Heliconia,RESIDUOS RESIDENCIALES,28.283333333333335
ODT904,2022-08-26 21:04:37,2022-08-26 21:46:17,7250,AGUAS DE HELICONIA S.A  E S P,Heliconia,RESIDUOS RESIDENCIALES,41.666666666666664
ODT904,2022-08-30 18:11:50,2022-08-30 18:40:03,6910,AGUAS DE HELICONIA S.A  E S P,Heliconia,RESIDUOS RESIDENCIALES,28.216666666666665
ODT904,2022-09-03 10:30:21,2022-09-03 11:00:29,5120,AGUAS DE HELICONIA S.A  E S P,Heliconia,RESIDUOS RESIDENCIALES,30.133333333333333
ODT904,2022-09-07 13:13:22,2022-09-07 13:41:20,4710,AGUAS DE HELICONIA S.A  E S P,Heliconia,RESIDUOS RESIDENCIALES,27.966666666666665
ODT904,2022-09-09 20:43:04,2022-09-09 21:24:38,4670,AGUAS DE HELICONIA S.A  E S P,Heliconia,RESIDUOS RESIDENCIALES,41.56666666666667
ODT904,2022-09-13 16:09:54,2022-09-13 16:44:22,6060,AGUAS DE HELICONIA S.A  E S P,Heliconia,RESIDUOS RESIDENCIALES,34.46666666666667
ODT904,2022-09-15 15:02:14,2022-09-15 15:31:18,3730,AGUAS DE HELICONIA S.A  E S P,Heliconia,RESIDUOS RESIDENCIALES,29.066666666666666
ODT904,2022-09-19 11:33:42,2022-09-19 12:01:25,5630,AGUAS DE HELICONIA S.A  E S P,Heliconia,RESIDUOS RESIDENCIALES,27.716666666666665
ODT904,2022-09-20 13:39:58,2022-09-20 14:42:33,3280,AGUAS DE HELICONIA S.A  E S P,Heliconia,RESIDUOS RESIDENCIALES,62.583333333333336
ODT904,2022-09-24 09:38:21,2022-09-24 10:01:43,5320,AGUAS DE HELICONIA S.A  E S P,Heliconia,RESIDUOS RESIDENCIALES,23.366666666666667
ODT904,2022-09-28 09:46:30,2022-09-28 10:14:42,5490,AGUAS DE HELICONIA S.A  E S P,Heliconia,RESIDUOS RESIDENCIALES,28.2
ODT904,2022-10-03 15:15:22,2022-10-03 15:49:38,6520,AGUAS DE HELICONIA S.A  E S P,Heliconia,RESIDUOS RESIDENCIALES,34.266666666666666
ODT904,2022-10-04 13:56:34,2022-10-04 14:37:31,2770,AGUAS DE HELICONIA S.A  E S P,Heliconia,RESIDUOS RESIDENCIALES,40.95
ODT904,2022-10-08 09:35:53,2022-10-08 10:07:36,4280,AGUAS DE HELICONIA S.A  E S P,Heliconia,RESIDUOS RESIDENCIALES,31.716666666666665
ODT904,2022-10-12 09:49:21,2022-10-12 10:18:57,5920,AGUAS DE HELICONIA S.A  E S P,Heliconia,RESIDUOS RESIDENCIALES,29.6
ODT904,2022-10-15 08:21:34,2022-10-15 08:47:04,6290,AGUAS DE HELICONIA S.A  E S P,Heliconia,RESIDUOS RESIDENCIALES,25.5
ODT904,2022-10-18 15:08:12,2022-10-18 15:42:21,4300,AGUAS DE HELICONIA S.A  E S P,Heliconia,RESIDUOS RESIDENCIALES,34.15
ODT904,2022-10-21 15:37:55,2022-10-21 16:05:24,4990,AGUAS DE HELICONIA S.A  E S P,Heliconia,RESIDUOS RESIDENCIALES,27.483333333333334
ODT904,2022-10-25 17:52:34,2022-10-25 18:20:09,6670,AGUAS DE HELICONIA S.A  E S P,Heliconia,RESIDUOS RESIDENCIALES,27.583333333333332
ODT904,2022-10-31 12:31:23,2022-10-31 13:09:02,7080,AGUAS DE HELICONIA S.A  E S P,Heliconia,RESIDUOS RESIDENCIALES,37.65
ODT904,2022-11-01 13:56:53,2022-11-01 14:43:43,2950,AGUAS DE HELICONIA S.A  E S P,Heliconia,RESIDUOS RESIDENCIALES,46.833333333333336
ODT904,2022-11-05 10:30:00,2022-11-05 11:00:24,4670,AGUAS DE HELICONIA S.A  E S P,Heliconia,RESIDUOS RESIDENCIALES,30.4
ODT904,2022-11-08 16:39:34,2022-11-08 17:26:05,5070,AGUAS DE HELICONIA S.A  E S P,Heliconia,RESIDUOS RESIDENCIALES,46.516666666666666
ODT904,2022-11-11 16:45:00,2022-11-11 17:25:33,6570,AGUAS DE HELICONIA S.A  E S P,Heliconia,RESIDUOS RESIDENCIALES,40.55
ODT904,2022-11-16 10:26:24,2022-11-16 11:02:46,3790,AGUAS DE HELICONIA S.A  E S P,Heliconia,RESIDUOS RESIDENCIALES,36.36666666666667
ODT904,2022-11-20 16:29:33,2022-11-20 17:07:09,5250,AGUAS DE HELICONIA S.A  E S P,Heliconia,RESIDUOS RESIDENCIALES,37.6
ODT904,2022-11-22 13:18:26,2022-11-22 14:54:18,4030,AGUAS DE HELICONIA S.A  E S P,Heliconia,RESIDUOS RESIDENCIALES,95.86666666666666
ODT904,2022-11-24 20:49:16,2022-11-24 21:59:54,4150,AGUAS DE HELICONIA S.A  E S P,Heliconia,RESIDUOS RESIDENCIALES,70.63333333333334
ODT904,2022-11-26 11:44:19,2022-11-26 12:18:04,3340,AGUAS DE HELICONIA S.A  E S P,Heliconia,RESIDUOS RESIDENCIALES,33.75
ODT904,2022-11-29 16:19:31,2022-11-29 16:50:39,3490,AGUAS DE HELICONIA S.A  E S P,Heliconia,RESIDUOS RESIDENCIALES,31.133333333333333
ODT904,2022-12-02 21:29:17,2022-12-02 22:09:42,5740,AGUAS DE HELICONIA S.A  E S P,Heliconia,RESIDUOS RESIDENCIALES,40.416666666666664
ODT904,2022-12-05 15:17:34,2022-12-05 15:54:41,5430,AGUAS DE HELICONIA S.A  E S P,Heliconia,RESIDUOS RESIDENCIALES,37.11666666666667
ODT904,2022-12-06 15:33:11,2022-12-06 16:13:02,3520,AGUAS DE HELICONIA S.A  E S P,Heliconia,RESIDUOS RESIDENCIALES,39.85
ODT904,2022-12-08 12:21:53,2022-12-08 12:54:10,3640,AGUAS DE HELICONIA S.A  E S P,Heliconia,RESIDUOS RESIDENCIALES,32.28333333333333
ODT904,2022-12-10 10:23:53,2022-12-10 11:01:42,3680,AGUAS DE HELICONIA S.A  E S P,Heliconia,RESIDUOS RESIDENCIALES,37.81666666666667
ODT904,2022-12-13 15:41:00,2022-12-13 16:16:00,4030,AGUAS DE HELICONIA S.A  E S P,Heliconia,RESIDUOS RESIDENCIALES,35.0
ODT904,2023-01-11 09:15:05,2023-01-11 09:43:24,4540,AGUAS DE HELICONIA S.A  E S P,Heliconia,RESIDUOS RESIDENCIALES,28.316666666666666
ODT904,2023-01-13 15:54:03,2023-01-13 16:24:28,6150,AGUAS DE HELICONIA S.A  E S P,Heliconia,RESIDUOS RESIDENCIALES,30.416666666666668
ODT904,2023-01-17 14:58:55,2023-01-17 15:28:27,3370,AGUAS DE HELICONIA S.A  E S P,Heliconia,RESIDUOS RESIDENCIALES,29.533333333333335
ODT904,2023-01-18 16:49:40,2023-01-18 17:18:06,4440,AGUAS DE HELICONIA S.A  E S P,Heliconia,RESIDUOS RESIDENCIALES,28.433333333333334
ODT904,2023-01-23 10:17:49,2023-01-23 10:47:45,5820,AGUAS DE HELICONIA S.A  E S P,Heliconia,RESIDUOS RESIDENCIALES,29.933333333333334
ODT904,2023-01-25 09:50:59,2023-01-25 10:18:53,3480,AGUAS DE HELICONIA S.A  E S P,Heliconia,PAPEL,27.9
ODT904,2023-01-27 15:23:57,2023-01-27 15:59:17,4740,AGUAS DE HELICONIA S.A  E S P,Heliconia,RESIDUOS RESIDENCIALES,35.333333333333336
ODT904,2023-02-01 07:41:41,2023-02-01 08:24:32,4990,AGUAS DE HELICONIA S.A  E S P,Heliconia,RESIDUOS RESIDENCIALES,42.85
ODT904,2023-02-03 17:49:13,2023-02-03 18:25:00,5000,AGUAS DE HELICONIA S.A  E S P,Heliconia,RESIDUOS RESIDENCIALES,35.78333333333333
ODT904,2023-02-07 16:47:55,2023-02-07 17:20:35,5080,AGUAS DE HELICONIA S.A  E S P,Heliconia,RESIDUOS RESIDENCIALES,32.666666666666664
ODT904,2023-02-10 17:20:32,2023-02-10 17:53:31,4800,AGUAS DE HELICONIA S.A  E S P,Heliconia,RESIDUOS RESIDENCIALES,32.983333333333334
ODT904,2023-02-15 07:51:33,2023-02-15 08:23:07,5400,AGUAS DE HELICONIA S.A  E S P,Heliconia,RESIDUOS RESIDENCIALES,31.566666666666666
ODT904,2023-02-20 12:57:56,2023-02-20 13:29:38,5580,AGUAS DE HELICONIA S.A  E S P,Heliconia,RESIDUOS RESIDENCIALES,31.7
ODT904,2023-02-22 11:38:22,2023-02-22 12:32:23,3320,AGUAS DE HELICONIA S.A  E S P,Heliconia,RESIDUOS RESIDENCIALES,54.016666666666666
ODT904,2023-02-27 08:55:09,2023-02-27 09:23:25,4250,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,28.266666666666666
ODT904,2023-03-01 12:02:28,2023-03-01 12:50:45,5100,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,48.28333333333333
ODT904,2023-03-07 12:28:26,2023-03-07 12:58:44,6850,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,30.3
ODT904,2023-03-07 14:36:07,2023-03-07 15:11:07,3210,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,35.0
ODT904,2023-03-13 10:22:34,2023-03-13 11:02:34,5100,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,40.0
ODT904,2023-03-14 17:56:17,2023-03-14 18:24:34,5580,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,28.283333333333335
ODT904,2023-03-01 12:02:36,2023-03-01 12:50:39,5100,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,48.05
ODT904,2023-03-20 13:02:54,2023-03-20 13:39:34,7030,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,36.666666666666664
ODT904,2023-03-21 15:21:02,2023-03-21 15:54:57,3660,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,33.916666666666664
ODT904,2023-03-24 16:37:40,2023-03-24 17:15:15,4450,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,37.583333333333336
ODT904,2023-03-06 10:31:41,2023-03-06 11:09:03,5850,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,37.36666666666667
ODT904,2023-03-29 12:27:42,2023-03-29 13:31:05,6910,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,63.38333333333333
ODT904,2023-04-03 09:54:36,2023-04-03 10:22:50,6320,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,28.233333333333334
ODT904,2023-04-04 15:06:00,2023-04-04 15:43:19,4570,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,37.31666666666667
ODT904,2023-04-10 10:15:46,2023-04-10 10:56:18,4490,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,40.53333333333333
ODT904,2023-04-11 16:31:20,2023-04-11 17:02:10,3570,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,30.833333333333332
ODT904,2023-04-13 15:00:08,2023-04-13 15:54:34,5330,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,54.43333333333333
ODT904,2023-04-14 15:00:48,2023-04-14 15:39:14,3320,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,38.43333333333333
ODT904,2023-04-19 09:29:52,2023-04-19 09:59:08,4830,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,29.266666666666666
ODT904,2023-04-21 14:21:34,2023-04-21 14:55:16,4340,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,33.7
ODT904,2023-04-25 16:54:57,2023-04-25 17:23:31,5480,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,28.566666666666666
ODT904,2023-04-28 16:07:04,2023-04-28 16:59:41,4440,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,52.61666666666667
ODT904,2023-05-03 09:47:13,2023-05-03 10:13:42,5280,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,26.483333333333334
ODT904,2023-05-06 08:17:25,2023-05-06 08:49:46,4860,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,32.35
ODT904,2023-05-09 17:20:47,2023-05-09 17:52:38,5560,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,31.85
ODT904,2023-05-15 11:09:53,2023-05-15 11:41:08,6020,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,31.25
ODT904,2023-05-16 15:37:50,2023-05-16 16:07:53,3180,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,30.05
ODT904,2023-05-19 16:03:21,2023-05-19 16:32:52,4880,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,29.516666666666666
ODT904,2023-05-25 10:34:29,2023-05-25 11:17:50,6280,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,43.35
ODT904,2023-05-29 10:43:02,2023-05-29 11:18:04,7500,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,35.03333333333333
ODT904,2023-05-31 15:21:08,2023-05-31 16:13:10,3670,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,52.03333333333333
ODT904,2023-06-03 15:02:41,2023-06-03 15:41:22,6090,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,38.68333333333333
ODT904,2023-06-07 12:46:08,2023-06-07 13:32:17,5730,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,46.15
ODT904,2023-06-11 17:05:27,2023-06-11 17:34:58,7350,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,29.516666666666666
ODT904,2023-06-13 17:03:56,2023-06-13 17:32:26,3960,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,28.5
ODT904,2023-06-16 20:33:25,2023-06-16 21:00:43,6840,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,27.3
ODT904,2023-06-20 21:57:52,2023-06-20 22:26:02,6120,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,28.166666666666668
ODT904,2023-06-26 11:30:54,2023-06-26 12:06:37,7470,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,35.71666666666667
ODT904,2023-06-28 11:35:36,2023-06-28 12:15:26,4570,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,39.833333333333336
ODT904,2023-07-01 09:50:39,2023-07-01 10:16:35,4510,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,25.933333333333334
ODT904,2023-07-05 11:27:46,2023-07-05 12:46:43,6550,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,78.95
ODT904,2023-07-10 11:48:12,2023-07-10 12:46:05,7510,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,57.88333333333333
ODT904,2023-07-12 10:39:35,2023-07-12 11:25:33,4670,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,45.96666666666667
ODT904,2023-07-17 10:40:08,2023-07-17 11:13:05,5160,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,32.95
ODT904,2023-07-18 17:11:57,2023-07-18 17:40:11,4360,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,28.233333333333334
ODT904,2023-07-21 16:29:06,2023-07-21 17:00:02,6010,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,30.933333333333334
ODT904,2023-07-24 08:28:23,2023-07-24 08:51:28,3370,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,23.083333333333332
ODT904,2023-07-26 09:29:35,2023-07-26 09:54:27,3870,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,24.866666666666667
ODT904,2023-07-29 10:50:37,2023-07-29 11:28:18,5720,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,37.68333333333333
ODT904,2023-08-02 09:42:38,2023-08-02 10:09:40,6590,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,27.033333333333335
ODT904,2023-08-03 21:14:52,2023-08-03 21:43:16,3130,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,28.4
ODT904,2023-08-09 09:45:44,2023-08-09 10:15:51,6290,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,30.116666666666667
ODT904,2023-08-11 21:30:48,2023-08-11 21:58:11,5480,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,27.383333333333333
ODT904,2023-08-16 09:50:57,2023-08-16 10:19:39,5490,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,28.7
ODT904,2023-08-21 15:44:18,2023-08-21 16:12:23,7260,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,28.083333333333332
ODT904,2023-08-24 10:35:23,2023-08-24 11:41:29,4310,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,66.1
ODT904,2023-08-28 10:22:47,2023-08-28 10:52:09,6470,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,29.366666666666667
ODT904,2023-08-31 10:37:18,2023-08-31 11:26:42,6390,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,49.4
ODT904,2023-09-04 07:10:43,2023-09-04 07:49:23,6720,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,38.666666666666664
ODT904,2023-09-06 07:06:31,2023-09-06 07:36:47,3370,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,30.266666666666666
ODT904,2023-09-10 11:50:47,2023-09-10 12:17:01,5430,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,26.233333333333334
ODT904,2023-09-12 20:57:11,2023-09-12 21:27:16,5460,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,30.083333333333332
ODT904,2023-09-15 16:19:50,2023-09-15 17:07:24,5600,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,47.56666666666667
ODT904,2023-09-22 00:49:17,2023-09-22 02:33:44,5110,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,104.45
ODT904,2023-09-23 09:27:42,2023-09-23 09:58:41,5120,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,30.983333333333334
ODT904,2023-09-26 16:17:03,2023-09-26 16:50:34,4700,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,33.516666666666666
ODT904,2023-09-28 13:36:42,2023-09-28 14:17:02,3650,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,40.333333333333336
ODT904,2023-10-02 10:03:21,2023-10-02 10:30:55,4340,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,27.566666666666666
ODT904,2023-10-03 15:41:07,2023-10-03 16:15:56,3080,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,34.81666666666667
ODT904,2023-10-06 16:33:31,2023-10-06 17:01:10,5820,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,27.65
ODT904,2023-10-10 16:37:46,2023-10-10 17:14:04,4130,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,36.3
ODT904,2023-10-12 20:36:15,2023-10-12 21:05:01,5040,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,28.766666666666666
ODT904,2023-10-16 16:35:24,2023-10-16 17:05:04,3570,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,29.666666666666668
ODT904,2023-10-17 16:15:13,2023-10-17 16:43:52,4480,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,28.65
ODT904,2023-10-23 17:06:02,2023-10-23 17:35:42,6680,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,29.666666666666668
ODT904,2023-10-24 21:30:14,2023-10-24 22:03:45,5940,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,33.516666666666666
ODT904,2023-10-27 16:28:08,2023-10-27 17:01:51,6910,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,33.71666666666667
ODT904,2023-11-02 10:13:30,2023-11-02 10:52:45,3800,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,39.25
ODT904,2023-11-04 08:09:57,2023-11-04 08:49:42,6110,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,39.75
ODT904,2023-11-07 17:04:16,2023-11-07 17:39:43,4810,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,35.45
